Client,Warehouse,Product,2023-10-09,2023-10-16,2023-10-23,2023-10-30,2023-11-06,2023-11-13,2023-11-20,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01
0,1,367,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897,1.1824712286415897
0,1,639,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873,5.053587306576873
0,1,655,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092,10.876637690011092
0,1,1149,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893,1.0352886632639893
0,1,1485,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941,6.621575736121941
0,1,1965,10.470904785182817,12.766078540073476,10.248029814719745,19.8593375755884,12.09181429374172,14.326027896742582,15.45319829556539,16.404461147491144,13.470145647914947,15.503505382200235,9.574052897987022,4.567035726076524,8.52008142483329
0,1,1969,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595,1.604974538963595
0,1,3179,1.7169990448266121,0.8146674007508765,1.6919583389770927,2.1951985186092697,0.774285511811561,1.1799055287533196,1.1180380223127697,2.5244264826881326,1.095819450460235,1.5700963962818526,1.005186326473872,1.3849224656632595,4.7435656296403135
0,1,3234,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055,0.7696014421114055
0,1,3463,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728,1.3595152813084728
