Client,Warehouse,Product,2023-10-09,2023-10-16,2023-10-23,2023-10-30,2023-11-06,2023-11-13,2023-11-20,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01
0,1,367,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286,0.9965091498410286
0,1,639,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045,4.851806808816045
0,1,655,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694,8.906158057241694
0,1,1149,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324,0.9073199680899324
0,1,1485,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856,6.60107214154856
0,1,1965,11.416636744605485,12.00072646282629,11.33178430021177,14.963224309151066,13.898412108039553,14.142169362401793,14.821000885415199,15.539010478959389,14.871784163812148,15.14903546225408,12.922853022052317,9.446275739140422,11.068378596420194
0,1,1969,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653,1.3957797288894653
0,1,3179,1.6272720401121579,1.336011241303058,1.4551127936734496,1.728573383777512,1.2616586406331747,1.2408812294543554,1.173103978128902,1.6773541966874765,1.4277477274061388,1.3192400672991393,1.2441974305006451,1.3104125560012023,3.007502618781807
0,1,3234,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231,0.5702070587462231
0,1,3463,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515,1.5752984777015515
0,1,3515,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998,0.5656819030364998
0,1,4337,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224,3.1085220942281224
