Client,Warehouse,Product,2023-10-09,2023-10-16,2023-10-23,2023-10-30,2023-11-06,2023-11-13,2023-11-20,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01
0,1,367,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074,1.673135740090074
0,1,639,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642,5.908651478413642
0,1,655,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935,26.46239174358935
0,1,1149,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075,0.8607744447428075
0,1,1485,9.50443334152549,9.747558954051858,9.990684566578224,10.23381017910459,10.476935791630957,10.720061404157324,10.963187016683692,11.206312629210059,11.449438241736425,11.692563854262794,11.93568946678916,12.178815079315527,12.421940691841893
0,1,1965,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795,0.015069331287636795
0,1,1969,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188,1.010851475547188
0,1,3179,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214,3.7866995764530214
0,1,3234,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777,1.7955310986094777
0,1,3463,1.7572572348973556,1.7580506993062888,1.758685470833435,1.7591932880551522,1.7595995418325259,1.7599245448544247,1.760184547271944,1.7603925492059593,1.7605589507531716,1.7606920719909414,1.7607985689811572,1.76088376657333,1.760951924647068
